data_id,node_id,kwh,location,timestamp,hour,day_of_week,month,pattern_type,anomaly
data_00002851,node_000017,0.583,"lat:33.6121,lon:-111.8944",1755334828,5,5,8,residential,False
data_00002852,node_000017,0.631,"lat:33.6121,lon:-111.8944",1755338428,6,5,8,residential,False
data_00002853,node_000017,0.524,"lat:33.6121,lon:-111.8944",1755342028,7,5,8,residential,False
data_00002854,node_000017,0.1,"lat:33.6121,lon:-111.8944",1755345628,8,5,8,residential,True
data_00002855,node_000017,0.656,"lat:33.6121,lon:-111.8944",1755349228,9,5,8,residential,False
data_00002856,node_000018,0.552,"lat:41.7999,lon:-87.7651",1754748028,10,5,8,residential,False
data_00002857,node_000018,0.528,"lat:41.7999,lon:-87.7651",1754751628,11,5,8,residential,False
data_00002858,node_000018,0.573,"lat:41.7999,lon:-87.7651",1754755228,12,5,8,residential,False
data_00002859,node_000018,0.414,"lat:41.7999,lon:-87.7651",1754758828,13,5,8,residential,False
data_00002860,node_000018,0.482,"lat:41.7999,lon:-87.7651",1754762428,14,5,8,residential,False
data_00002861,node_000018,0.57,"lat:41.7999,lon:-87.7651",1754766028,15,5,8,residential,False
data_00002862,node_000018,0.495,"lat:41.7999,lon:-87.7651",1754769628,16,5,8,residential,False
data_00002863,node_000018,0.642,"lat:41.7999,lon:-87.7651",1754773228,17,5,8,residential,False
data_00002864,node_000018,3.068,"lat:41.7999,lon:-87.7651",1754776828,18,5,8,residential,False
data_00002865,node_000018,5.05,"lat:41.7999,lon:-87.7651",1754780428,19,5,8,residential,False
data_00002866,node_000018,3.659,"lat:41.7999,lon:-87.7651",1754784028,20,5,8,residential,False
data_00002867,node_000018,3.498,"lat:41.7999,lon:-87.7651",1754787628,21,5,8,residential,False
data_00002868,node_000018,0.457,"lat:41.7999,lon:-87.7651",1754791228,22,5,8,residential,False
data_00002869,node_000018,0.593,"lat:41.7999,lon:-87.7651",1754794828,23,5,8,residential,False
data_00002870,node_000018,0.469,"lat:41.7999,lon:-87.7651",1754798428,0,6,8,residential,False
data_00002871,node_000018,0.757,"lat:41.7999,lon:-87.7651",1754802028,1,6,8,residential,False
data_00002872,node_000018,0.391,"lat:41.7999,lon:-87.7651",1754805628,2,6,8,residential,False
data_00002873,node_000018,0.585,"lat:41.7999,lon:-87.7651",1754809228,3,6,8,residential,False
data_00002874,node_000018,0.641,"lat:41.7999,lon:-87.7651",1754812828,4,6,8,residential,False
data_00002875,node_000018,0.548,"lat:41.7999,lon:-87.7651",1754816428,5,6,8,residential,False
data_00002876,node_000018,0.557,"lat:41.7999,lon:-87.7651",1754820028,6,6,8,residential,False
data_00002877,node_000018,0.57,"lat:41.7999,lon:-87.7651",1754823628,7,6,8,residential,False
data_00002878,node_000018,0.555,"lat:41.7999,lon:-87.7651",1754827228,8,6,8,residential,False
data_00002879,node_000018,0.327,"lat:41.7999,lon:-87.7651",1754830828,9,6,8,residential,False
data_00002880,node_000018,0.332,"lat:41.7999,lon:-87.7651",1754834428,10,6,8,residential,False
data_00002881,node_000018,0.563,"lat:41.7999,lon:-87.7651",1754838028,11,6,8,residential,False
data_00002882,node_000018,0.442,"lat:41.7999,lon:-87.7651",1754841628,12,6,8,residential,False
data_00002883,node_000018,0.63,"lat:41.7999,lon:-87.7651",1754845228,13,6,8,residential,False
data_00002884,node_000018,0.607,"lat:41.7999,lon:-87.7651",1754848828,14,6,8,residential,False
data_00002885,node_000018,0.681,"lat:41.7999,lon:-87.7651",1754852428,15,6,8,residential,False
data_00002886,node_000018,0.54,"lat:41.7999,lon:-87.7651",1754856028,16,6,8,residential,False
data_00002887,node_000018,0.687,"lat:41.7999,lon:-87.7651",1754859628,17,6,8,residential,False
data_00002888,node_000018,3.427,"lat:41.7999,lon:-87.7651",1754863228,18,6,8,residential,False
data_00002889,node_000018,4.339,"lat:41.7999,lon:-87.7651",1754866828,19,6,8,residential,False
data_00002890,node_000018,2.341,"lat:41.7999,lon:-87.7651",1754870428,20,6,8,residential,False
data_00002891,node_000018,4.419,"lat:41.7999,lon:-87.7651",1754874028,21,6,8,residential,False
data_00002892,node_000018,0.547,"lat:41.7999,lon:-87.7651",1754877628,22,6,8,residential,False
data_00002893,node_000018,0.767,"lat:41.7999,lon:-87.7651",1754881228,23,6,8,residential,False
data_00002894,node_000018,0.439,"lat:41.7999,lon:-87.7651",1754884828,0,0,8,residential,False
data_00002895,node_000018,0.431,"lat:41.7999,lon:-87.7651",1754888428,1,0,8,residential,False
data_00002896,node_000018,0.395,"lat:41.7999,lon:-87.7651",1754892028,2,0,8,residential,False
data_00002897,node_000018,0.62,"lat:41.7999,lon:-87.7651",1754895628,3,0,8,residential,False
data_00002898,node_000018,0.416,"lat:41.7999,lon:-87.7651",1754899228,4,0,8,residential,False
data_00002899,node_000018,0.324,"lat:41.7999,lon:-87.7651",1754902828,5,0,8,residential,False
data_00002900,node_000018,0.605,"lat:41.7999,lon:-87.7651",1754906428,6,0,8,residential,False
data_00002901,node_000018,0.485,"lat:41.7999,lon:-87.7651",1754910028,7,0,8,residential,False
data_00002902,node_000018,0.395,"lat:41.7999,lon:-87.7651",1754913628,8,0,8,residential,False
data_00002903,node_000018,0.383,"lat:41.7999,lon:-87.7651",1754917228,9,0,8,residential,False
data_00002904,node_000018,0.454,"lat:41.7999,lon:-87.7651",1754920828,10,0,8,residential,False
data_00002905,node_000018,0.449,"lat:41.7999,lon:-87.7651",1754924428,11,0,8,residential,False
data_00002906,node_000018,0.435,"lat:41.7999,lon:-87.7651",1754928028,12,0,8,residential,False
data_00002907,node_000018,0.454,"lat:41.7999,lon:-87.7651",1754931628,13,0,8,residential,False
data_00002908,node_000018,0.459,"lat:41.7999,lon:-87.7651",1754935228,14,0,8,residential,False
data_00002909,node_000018,0.521,"lat:41.7999,lon:-87.7651",1754938828,15,0,8,residential,False
data_00002910,node_000018,0.449,"lat:41.7999,lon:-87.7651",1754942428,16,0,8,residential,False
data_00002911,node_000018,0.49,"lat:41.7999,lon:-87.7651",1754946028,17,0,8,residential,False
data_00002912,node_000018,4.131,"lat:41.7999,lon:-87.7651",1754949628,18,0,8,residential,False
data_00002913,node_000018,4.496,"lat:41.7999,lon:-87.7651",1754953228,19,0,8,residential,False
data_00002914,node_000018,2.475,"lat:41.7999,lon:-87.7651",1754956828,20,0,8,residential,False
data_00002915,node_000018,3.559,"lat:41.7999,lon:-87.7651",1754960428,21,0,8,residential,False
data_00002916,node_000018,0.436,"lat:41.7999,lon:-87.7651",1754964028,22,0,8,residential,False
data_00002917,node_000018,0.372,"lat:41.7999,lon:-87.7651",1754967628,23,0,8,residential,False
data_00002918,node_000018,0.461,"lat:41.7999,lon:-87.7651",1754971228,0,1,8,residential,False
data_00002919,node_000018,0.416,"lat:41.7999,lon:-87.7651",1754974828,1,1,8,residential,False
data_00002920,node_000018,0.554,"lat:41.7999,lon:-87.7651",1754978428,2,1,8,residential,False
data_00002921,node_000018,0.365,"lat:41.7999,lon:-87.7651",1754982028,3,1,8,residential,False
data_00002922,node_000018,0.564,"lat:41.7999,lon:-87.7651",1754985628,4,1,8,residential,False
data_00002923,node_000018,0.449,"lat:41.7999,lon:-87.7651",1754989228,5,1,8,residential,False
data_00002924,node_000018,0.383,"lat:41.7999,lon:-87.7651",1754992828,6,1,8,residential,False
data_00002925,node_000018,0.536,"lat:41.7999,lon:-87.7651",1754996428,7,1,8,residential,False
data_00002926,node_000018,0.562,"lat:41.7999,lon:-87.7651",1755000028,8,1,8,residential,False
data_00002927,node_000018,0.44,"lat:41.7999,lon:-87.7651",1755003628,9,1,8,residential,False
data_00002928,node_000018,0.464,"lat:41.7999,lon:-87.7651",1755007228,10,1,8,residential,False
data_00002929,node_000018,0.531,"lat:41.7999,lon:-87.7651",1755010828,11,1,8,residential,False
data_00002930,node_000018,0.408,"lat:41.7999,lon:-87.7651",1755014428,12,1,8,residential,False
data_00002931,node_000018,0.153,"lat:41.7999,lon:-87.7651",1755018028,13,1,8,residential,True
data_00002932,node_000018,0.471,"lat:41.7999,lon:-87.7651",1755021628,14,1,8,residential,False
data_00002933,node_000018,0.48,"lat:41.7999,lon:-87.7651",1755025228,15,1,8,residential,False
data_00002934,node_000018,0.5,"lat:41.7999,lon:-87.7651",1755028828,16,1,8,residential,False
data_00002935,node_000018,0.456,"lat:41.7999,lon:-87.7651",1755032428,17,1,8,residential,False
data_00002936,node_000018,2.484,"lat:41.7999,lon:-87.7651",1755036028,18,1,8,residential,False
data_00002937,node_000018,3.007,"lat:41.7999,lon:-87.7651",1755039628,19,1,8,residential,False
data_00002938,node_000018,3.732,"lat:41.7999,lon:-87.7651",1755043228,20,1,8,residential,False
data_00002939,node_000018,2.663,"lat:41.7999,lon:-87.7651",1755046828,21,1,8,residential,False
data_00002940,node_000018,0.476,"lat:41.7999,lon:-87.7651",1755050428,22,1,8,residential,False
data_00002941,node_000018,0.48,"lat:41.7999,lon:-87.7651",1755054028,23,1,8,residential,False
data_00002942,node_000018,0.395,"lat:41.7999,lon:-87.7651",1755057628,0,2,8,residential,False
data_00002943,node_000018,0.496,"lat:41.7999,lon:-87.7651",1755061228,1,2,8,residential,False
data_00002944,node_000018,0.422,"lat:41.7999,lon:-87.7651",1755064828,2,2,8,residential,False
data_00002945,node_000018,0.383,"lat:41.7999,lon:-87.7651",1755068428,3,2,8,residential,False
data_00002946,node_000018,0.488,"lat:41.7999,lon:-87.7651",1755072028,4,2,8,residential,False
data_00002947,node_000018,0.419,"lat:41.7999,lon:-87.7651",1755075628,5,2,8,residential,False
data_00002948,node_000018,0.498,"lat:41.7999,lon:-87.7651",1755079228,6,2,8,residential,False
data_00002949,node_000018,0.572,"lat:41.7999,lon:-87.7651",1755082828,7,2,8,residential,False
data_00002950,node_000018,0.425,"lat:41.7999,lon:-87.7651",1755086428,8,2,8,residential,False
data_00002951,node_000018,0.411,"lat:41.7999,lon:-87.7651",1755090028,9,2,8,residential,False
data_00002952,node_000018,0.49,"lat:41.7999,lon:-87.7651",1755093628,10,2,8,residential,False
data_00002953,node_000018,0.483,"lat:41.7999,lon:-87.7651",1755097228,11,2,8,residential,False
data_00002954,node_000018,0.476,"lat:41.7999,lon:-87.7651",1755100828,12,2,8,residential,False
data_00002955,node_000018,0.542,"lat:41.7999,lon:-87.7651",1755104428,13,2,8,residential,False
data_00002956,node_000018,0.328,"lat:41.7999,lon:-87.7651",1755108028,14,2,8,residential,False
data_00002957,node_000018,0.52,"lat:41.7999,lon:-87.7651",1755111628,15,2,8,residential,False
data_00002958,node_000018,0.543,"lat:41.7999,lon:-87.7651",1755115228,16,2,8,residential,False
data_00002959,node_000018,0.501,"lat:41.7999,lon:-87.7651",1755118828,17,2,8,residential,False
data_00002960,node_000018,4.174,"lat:41.7999,lon:-87.7651",1755122428,18,2,8,residential,False
data_00002961,node_000018,3.771,"lat:41.7999,lon:-87.7651",1755126028,19,2,8,residential,False
data_00002962,node_000018,3.186,"lat:41.7999,lon:-87.7651",1755129628,20,2,8,residential,False
data_00002963,node_000018,3.07,"lat:41.7999,lon:-87.7651",1755133228,21,2,8,residential,False
data_00002964,node_000018,0.603,"lat:41.7999,lon:-87.7651",1755136828,22,2,8,residential,False
data_00002965,node_000018,0.583,"lat:41.7999,lon:-87.7651",1755140428,23,2,8,residential,False
data_00002966,node_000018,0.335,"lat:41.7999,lon:-87.7651",1755144028,0,3,8,residential,False
data_00002967,node_000018,1.222,"lat:41.7999,lon:-87.7651",1755147628,1,3,8,residential,True
data_00002968,node_000018,0.524,"lat:41.7999,lon:-87.7651",1755151228,2,3,8,residential,False
data_00002969,node_000018,0.508,"lat:41.7999,lon:-87.7651",1755154828,3,3,8,residential,False
data_00002970,node_000018,0.522,"lat:41.7999,lon:-87.7651",1755158428,4,3,8,residential,False
data_00002971,node_000018,0.513,"lat:41.7999,lon:-87.7651",1755162028,5,3,8,residential,False
data_00002972,node_000018,0.404,"lat:41.7999,lon:-87.7651",1755165628,6,3,8,residential,False
data_00002973,node_000018,0.407,"lat:41.7999,lon:-87.7651",1755169228,7,3,8,residential,False
data_00002974,node_000018,0.516,"lat:41.7999,lon:-87.7651",1755172828,8,3,8,residential,False
data_00002975,node_000018,0.322,"lat:41.7999,lon:-87.7651",1755176428,9,3,8,residential,False
data_00002976,node_000018,0.42,"lat:41.7999,lon:-87.7651",1755180028,10,3,8,residential,False
data_00002977,node_000018,0.414,"lat:41.7999,lon:-87.7651",1755183628,11,3,8,residential,False
data_00002978,node_000018,0.479,"lat:41.7999,lon:-87.7651",1755187228,12,3,8,residential,False
data_00002979,node_000018,0.469,"lat:41.7999,lon:-87.7651",1755190828,13,3,8,residential,False
data_00002980,node_000018,0.475,"lat:41.7999,lon:-87.7651",1755194428,14,3,8,residential,False
data_00002981,node_000018,0.515,"lat:41.7999,lon:-87.7651",1755198028,15,3,8,residential,False
data_00002982,node_000018,0.421,"lat:41.7999,lon:-87.7651",1755201628,16,3,8,residential,False
data_00002983,node_000018,0.327,"lat:41.7999,lon:-87.7651",1755205228,17,3,8,residential,False
data_00002984,node_000018,2.802,"lat:41.7999,lon:-87.7651",1755208828,18,3,8,residential,False
data_00002985,node_000018,2.713,"lat:41.7999,lon:-87.7651",1755212428,19,3,8,residential,False
data_00002986,node_000018,3.84,"lat:41.7999,lon:-87.7651",1755216028,20,3,8,residential,False
data_00002987,node_000018,2.986,"lat:41.7999,lon:-87.7651",1755219628,21,3,8,residential,False
data_00002988,node_000018,0.524,"lat:41.7999,lon:-87.7651",1755223228,22,3,8,residential,False
data_00002989,node_000018,0.491,"lat:41.7999,lon:-87.7651",1755226828,23,3,8,residential,False
data_00002990,node_000018,0.367,"lat:41.7999,lon:-87.7651",1755230428,0,4,8,residential,False
data_00002991,node_000018,0.368,"lat:41.7999,lon:-87.7651",1755234028,1,4,8,residential,False
data_00002992,node_000018,0.44,"lat:41.7999,lon:-87.7651",1755237628,2,4,8,residential,False
data_00002993,node_000018,0.379,"lat:41.7999,lon:-87.7651",1755241228,3,4,8,residential,False
data_00002994,node_000018,0.515,"lat:41.7999,lon:-87.7651",1755244828,4,4,8,residential,False
data_00002995,node_000018,0.411,"lat:41.7999,lon:-87.7651",1755248428,5,4,8,residential,False
data_00002996,node_000018,0.525,"lat:41.7999,lon:-87.7651",1755252028,6,4,8,residential,False
data_00002997,node_000018,0.371,"lat:41.7999,lon:-87.7651",1755255628,7,4,8,residential,False
data_00002998,node_000018,0.522,"lat:41.7999,lon:-87.7651",1755259228,8,4,8,residential,False
data_00002999,node_000018,0.416,"lat:41.7999,lon:-87.7651",1755262828,9,4,8,residential,False
data_00003000,node_000018,0.397,"lat:41.7999,lon:-87.7651",1755266428,10,4,8,residential,False
data_00003001,node_000018,0.494,"lat:41.7999,lon:-87.7651",1755270028,11,4,8,residential,False
data_00003002,node_000018,0.447,"lat:41.7999,lon:-87.7651",1755273628,12,4,8,residential,False
data_00003003,node_000018,0.436,"lat:41.7999,lon:-87.7651",1755277228,13,4,8,residential,False
data_00003004,node_000018,0.472,"lat:41.7999,lon:-87.7651",1755280828,14,4,8,residential,False
data_00003005,node_000018,0.469,"lat:41.7999,lon:-87.7651",1755284428,15,4,8,residential,False
data_00003006,node_000018,0.379,"lat:41.7999,lon:-87.7651",1755288028,16,4,8,residential,False
data_00003007,node_000018,0.471,"lat:41.7999,lon:-87.7651",1755291628,17,4,8,residential,False
data_00003008,node_000018,3.718,"lat:41.7999,lon:-87.7651",1755295228,18,4,8,residential,False
data_00003009,node_000018,3.739,"lat:41.7999,lon:-87.7651",1755298828,19,4,8,residential,False
data_00003010,node_000018,3.172,"lat:41.7999,lon:-87.7651",1755302428,20,4,8,residential,False
data_00003011,node_000018,3.405,"lat:41.7999,lon:-87.7651",1755306028,21,4,8,residential,False
data_00003012,node_000018,0.354,"lat:41.7999,lon:-87.7651",1755309628,22,4,8,residential,False
data_00003013,node_000018,0.596,"lat:41.7999,lon:-87.7651",1755313228,23,4,8,residential,False
data_00003014,node_000018,0.524,"lat:41.7999,lon:-87.7651",1755316828,0,5,8,residential,False
data_00003015,node_000018,0.649,"lat:41.7999,lon:-87.7651",1755320428,1,5,8,residential,False
data_00003016,node_000018,0.563,"lat:41.7999,lon:-87.7651",1755324028,2,5,8,residential,False
data_00003017,node_000018,0.497,"lat:41.7999,lon:-87.7651",1755327628,3,5,8,residential,False
data_00003018,node_000018,0.548,"lat:41.7999,lon:-87.7651",1755331228,4,5,8,residential,False
data_00003019,node_000018,0.573,"lat:41.7999,lon:-87.7651",1755334828,5,5,8,residential,False
data_00003020,node_000018,0.618,"lat:41.7999,lon:-87.7651",1755338428,6,5,8,residential,False
data_00003021,node_000018,0.6,"lat:41.7999,lon:-87.7651",1755342028,7,5,8,residential,False
data_00003022,node_000018,0.731,"lat:41.7999,lon:-87.7651",1755345628,8,5,8,residential,False
data_00003023,node_000018,0.528,"lat:41.7999,lon:-87.7651",1755349228,9,5,8,residential,False
data_00003024,node_000019,0.697,"lat:41.8899,lon:-87.7665",1754748028,10,5,8,residential,False
data_00003025,node_000019,0.764,"lat:41.8899,lon:-87.7665",1754751628,11,5,8,residential,False
data_00003026,node_000019,0.83,"lat:41.8899,lon:-87.7665",1754755228,12,5,8,residential,False
data_00003027,node_000019,0.499,"lat:41.8899,lon:-87.7665",1754758828,13,5,8,residential,False
data_00003028,node_000019,0.574,"lat:41.8899,lon:-87.7665",1754762428,14,5,8,residential,False
data_00003029,node_000019,0.687,"lat:41.8899,lon:-87.7665",1754766028,15,5,8,residential,False
data_00003030,node_000019,0.87,"lat:41.8899,lon:-87.7665",1754769628,16,5,8,residential,False
data_00003031,node_000019,0.569,"lat:41.8899,lon:-87.7665",1754773228,17,5,8,residential,False
data_00003032,node_000019,5.381,"lat:41.8899,lon:-87.7665",1754776828,18,5,8,residential,False
data_00003033,node_000019,4.11,"lat:41.8899,lon:-87.7665",1754780428,19,5,8,residential,False
data_00003034,node_000019,3.457,"lat:41.8899,lon:-87.7665",1754784028,20,5,8,residential,False
data_00003035,node_000019,4.8,"lat:41.8899,lon:-87.7665",1754787628,21,5,8,residential,False
data_00003036,node_000019,0.774,"lat:41.8899,lon:-87.7665",1754791228,22,5,8,residential,False
